Tip document,Nr. factura,Data factura,Furnizor,Suma factura (lei),Baza TVA (lei),Baza TVA 0 (lei),Valoare TVA (lei)
Factura        ,72313010,07.08.2023 00:00:00,EUROPAPIER ROMANIA SRL,6461.7,5430,0,1031.7
Factura        ,9474,07.08.2023 00:00:00,KOLOS GROUP SRL,3083.52,2591.19,0,492.33
Factura        ,7042649,08.08.2023 00:00:00,LECOM BIROTICA ARDEAL SRL,1489.4,1251.6,0,237.8
Factura        ,220,11.08.2023 00:00:00,PRINT DEL SRL,2832.2,2380,0,452.2
Factura        ,225,17.08.2023 00:00:00,PRINT DEL SRL,2832.2,2380,0,452.2
Factura        ,72313668,17.08.2023 00:00:00,EUROPAPIER ROMANIA SRL,3273.69,2751,0,522.69
Factura        ,229,24.08.2023 00:00:00,PRINT DEL SRL,2832.2,2380,0,452.2
Factura        ,72314444,29.08.2023 00:00:00,EUROPAPIER ROMANIA SRL,6324.26,5314.5,0,1009.76
Factura        ,111552,01.09.2023 00:00:00,GREEN INDUSTRIES MANAGEMENT SRL,769.87,646.92,0,122.95
Factura        ,241,01.09.2023 00:00:00,PRINT DEL SRL,2832.2,2380,0,452.2
Factura        ,7043139,04.09.2023 00:00:00,LECOM BIROTICA ARDEAL SRL,606.34,509.53,0,96.81
Factura        ,72314903,04.09.2023 00:00:00,EUROPAPIER ROMANIA SRL,1957.55,1645,0,312.55
Factura        ,38702,05.09.2023 00:00:00,CONCRET CONSULT SRL,1980.16,1663.99,0,316.17
Factura        ,38703,05.09.2023 00:00:00,CONCRET CONSULT SRL,6180.63,5193.8,0,986.83
Factura        ,38704,05.09.2023 00:00:00,CONCRET CONSULT SRL,2067.67,1737.55,0,330.12
Factura        ,38705,05.09.2023 00:00:00,CONCRET CONSULT SRL,2623.61,2204.7,0,418.91
Factura        ,1152003,06.09.2023 00:00:00,LECOM BIROTICA ARDEAL SRL,2895.18,2432.92,0,462.26
Factura        ,1152025,06.09.2023 00:00:00,LECOM BIROTICA ARDEAL SRL,1548.38,1301.16,0,247.22
Factura        ,23110383,06.09.2023 00:00:00,SOF SERVICE SRL,594.29,499.4,0,94.89
Factura        ,38944,06.09.2023 00:00:00,CONCRET CONSULT SRL,1580.53,1328.16,0,252.37
Factura        ,72315112,06.09.2023 00:00:00,EUROPAPIER ROMANIA SRL,16689.75,14025,0,2664.75
Factura        ,72315129,06.09.2023 00:00:00,EUROPAPIER ROMANIA SRL,3427.2,2880,0,547.2
Factura        ,248,07.09.2023 00:00:00,PRINT DEL SRL,2797.64,2350,0,447.64
Factura        ,7043247,07.09.2023 00:00:00,LECOM BIROTICA ARDEAL SRL,6584.03,5536.57,0,1047.46
Factura        ,9548,07.09.2023 00:00:00,KOLOS GROUP SRL,5107.86,4292.3,0,815.56
Factura        ,1152245,08.09.2023 00:00:00,LECOM BIROTICA ARDEAL SRL,748.63,629.1,0,119.53
Factura        ,7043305,08.09.2023 00:00:00,LECOM BIROTICA ARDEAL SRL,1165.82,979.68,0,186.14
Factura        ,252,11.09.2023 00:00:00,PRINT DEL SRL,2797.64,2350,0,447.64
Factura        ,21226,13.09.2023 00:00:00,PRINTHEAD SRL,6130.51,5151.69,0,978.82
Factura        ,254,13.09.2023 00:00:00,PRINT DEL SRL,2797.64,2350,0,447.64
Factura        ,72315623,13.09.2023 00:00:00,EUROPAPIER ROMANIA SRL,4081.7,3430,0,651.7
Factura        ,1152727,14.09.2023 00:00:00,LECOM BIROTICA ARDEAL SRL,985.68,828.3,0,157.38
Factura        ,15834,14.09.2023 00:00:00,PHONUS SRL,2357.39,1981,0,376.39
Factura        ,15835,14.09.2023 00:00:00,PHONUS SRL,1499.4,1260,0,239.4
Factura        ,2188270,14.09.2023 00:00:00,LECOM BIROTICA ARDEAL SRL,763.03,641.2,0,121.83
Factura        ,23115311,14.09.2023 00:00:00,SOF SERVICE SRL,689.37,579.2,0,110.17
Factura        ,7043449,14.09.2023 00:00:00,LECOM BIROTICA ARDEAL SRL,1294.75,1088.02,0,206.73
Factura        ,72315763,14.09.2023 00:00:00,EUROPAPIER ROMANIA SRL,1889.63,1587.91,0,301.72
Factura        ,257,15.09.2023 00:00:00,PRINT DEL SRL,3249.84,2730,0,519.84
Factura        ,40692,15.09.2023 00:00:00,CONCRET CONSULT SRL,1300.12,1092.52,0,207.6
Factura        ,40694,15.09.2023 00:00:00,CONCRET CONSULT SRL,413.36,347.36,0,66
Factura        ,40701,15.09.2023 00:00:00,CONCRET CONSULT SRL,1287.35,1081.8,0,205.55
Factura        ,72315855,15.09.2023 00:00:00,EUROPAPIER ROMANIA SRL,7905.77,6643.5,0,1262.27
Factura        ,72315866,15.09.2023 00:00:00,EUROPAPIER ROMANIA SRL,2040.85,1715,0,325.85
Factura        ,11558,20.09.2023 00:00:00,ROYAL INTERCOM SRL,385.56,324,0,61.56
Factura        ,11559,20.09.2023 00:00:00,ROYAL INTERCOM SRL,1489.32,1249.92,0,239.4
Factura        ,15868,20.09.2023 00:00:00,PHONUS SRL,585.48,492,0,93.48
Factura        ,15869,20.09.2023 00:00:00,PHONUS SRL,1499.4,1260,0,239.4
Factura        ,72316222,20.09.2023 00:00:00,EUROPAPIER ROMANIA SRL,2056.21,1727.89,0,328.32
Factura        ,262,21.09.2023 00:00:00,PRINT DEL SRL,2803.59,2355,0,448.59
Factura        ,270,25.09.2023 00:00:00,PRINT DEL SRL,2803.59,2355,0,448.59
Factura        ,42739,27.09.2023 00:00:00,CONCRET CONSULT SRL,1232.52,1035.73,0,196.79
Factura        ,7043620,27.09.2023 00:00:00,LECOM BIROTICA ARDEAL SRL,409.84,344.4,0,65.44
Factura        ,273,28.09.2023 00:00:00,PRINT DEL SRL,2803.59,2355,0,448.59
Factura        ,7043755,28.09.2023 00:00:00,LECOM BIROTICA ARDEAL SRL,558.43,469.25,0,89.18
Factura        ,72316882,28.09.2023 00:00:00,EUROPAPIER ROMANIA SRL,2347.86,1972.99,0,374.87
Factura        ,279,02.10.2023 00:00:00,PRINT DEL SRL,2803.59,2355,0,448.59
Factura        ,280,03.10.2023 00:00:00,PRINT DEL SRL,2803.59,2355,0,448.59
Factura        ,283,03.10.2023 00:00:00,PRINT DEL SRL,2797.64,2350,0,447.64
Factura        ,287,03.10.2023 00:00:00,PRINT DEL SRL,4205.98,3533,0,672.98
Factura        ,43928,04.10.2023 00:00:00,CONCRET CONSULT SRL,1330,1117.65,0,212.35
Factura        ,72317380,04.10.2023 00:00:00,EUROPAPIER ROMANIA SRL,3585.47,3013,0,572.47
Factura        ,292,05.10.2023 00:00:00,PRINT DEL SRL,4205.98,3533,0,672.98
Factura        ,124239,06.10.2023 00:00:00,ANEMONA COM SRL,1141.02,958.36,0,182.66
Factura        ,293,06.10.2023 00:00:00,PRINT DEL SRL,2803.59,2355,0,448.59
Factura        ,15943,10.10.2023 00:00:00,PHONUS SRL,5894.31,4953.2,0,941.11
Factura        ,299,10.10.2023 00:00:00,PRINT DEL SRL,4205.98,3533,0,672.98
Factura        ,9654,10.10.2023 00:00:00,KOLOS GROUP SRL,1664.12,1398.42,0,265.7
Factura        ,300,11.10.2023 00:00:00,PRINT DEL SRL,2803.59,2355,0,448.59
Factura        ,45072,11.10.2023 00:00:00,CONCRET CONSULT SRL,4575.31,3844.77,0,730.54
Factura        ,45073,11.10.2023 00:00:00,CONCRET CONSULT SRL,937.93,788.18,0,149.75
Factura        ,114903,13.10.2023 00:00:00,GREEN INDUSTRIES MANAGEMENT SRL,934.09,784.92,0,149.17
Factura        ,72318109,13.10.2023 00:00:00,EUROPAPIER ROMANIA SRL,16907.22,14207.75,0,2699.47
Factura        ,310,18.10.2023 00:00:00,PRINT DEL SRL,2803.59,2355,0,448.59
Factura        ,312,19.10.2023 00:00:00,PRINT DEL SRL,1398.82,1175,0,223.82
Factura        ,313,19.10.2023 00:00:00,PRINT DEL SRL,2803.59,2355,0,448.59
Factura        ,72318527,19.10.2023 00:00:00,EUROPAPIER ROMANIA SRL,1957.55,1645,0,312.55
Factura        ,9703,19.10.2023 00:00:00,KOLOS GROUP SRL,665.65,559.37,0,106.28
Factura        ,11605,20.10.2023 00:00:00,ROYAL INTERCOM SRL,5397.34,4535.5,0,861.84
Factura        ,11606,20.10.2023 00:00:00,ROYAL INTERCOM SRL,242.74,203.98,0,38.76
Factura        ,318,20.10.2023 00:00:00,PRINT DEL SRL,1398.82,1175,0,223.82
Factura        ,7044225,20.10.2023 00:00:00,LECOM BIROTICA ARDEAL SRL,128.52,108,0,20.52
Factura        ,115742,23.10.2023 00:00:00,GREEN INDUSTRIES MANAGEMENT SRL,2566.23,2156.4,0,409.83
Factura        ,47165,23.10.2023 00:00:00,CONCRET CONSULT SRL,1033.52,868.4,0,165.12
Factura        ,1155685,24.10.2023 00:00:00,LECOM BIROTICA ARDEAL SRL,539.07,453,0,86.07
Factura        ,7044262,24.10.2023 00:00:00,LECOM BIROTICA ARDEAL SRL,325.23,273.3,0,51.93
Factura        ,321,25.10.2023 00:00:00,PRINT DEL SRL,4205.98,3533,0,672.98
Factura        ,7044313,25.10.2023 00:00:00,LECOM BIROTICA ARDEAL SRL,464.34,390.2,0,74.14
Factura        ,72318981,25.10.2023 00:00:00,EUROPAPIER ROMANIA SRL,1957.55,1645,0,312.55
Factura        ,48634,30.10.2023 00:00:00,CONCRET CONSULT SRL,2395.14,2012.75,0,382.39
Factura        ,337,01.11.2023 00:00:00,PRINT DEL SRL,2803.59,2355,0,448.59
Factura        ,7044546,01.11.2023 00:00:00,LECOM BIROTICA ARDEAL SRL,376.99,316.8,0,60.19
Factura        ,72319805,02.11.2023 00:00:00,EUROPAPIER ROMANIA SRL,1957.55,1645,0,312.55
Factura        ,9767,06.11.2023 00:00:00,KOLOS GROUP SRL,1306.82,1098.17,0,208.65
Factura        ,2193711,07.11.2023 00:00:00,LECOM BIROTICA ARDEAL SRL,450.84,378.86,0,71.98
Factura        ,72320078,07.11.2023 00:00:00,EUROPAPIER ROMANIA SRL,8193.15,6885,0,1308.15
Factura        ,72320079,07.11.2023 00:00:00,EUROPAPIER ROMANIA SRL,2784.6,2340,0,444.6
Factura        ,1156856,08.11.2023 00:00:00,LECOM BIROTICA ARDEAL SRL,756.35,635.59,0,120.76
Factura        ,7044666,09.11.2023 00:00:00,LECOM BIROTICA ARDEAL SRL,1804.9,1516.72,0,288.18
Factura        ,72320295,09.11.2023 00:00:00,EUROPAPIER ROMANIA SRL,2784.6,2340,0,444.6
Factura        ,11634,13.11.2023 00:00:00,ROYAL INTERCOM SRL,3781.21,3177.49,0,603.72
Factura        ,11635,13.11.2023 00:00:00,ROYAL INTERCOM SRL,1088.8,914.95,0,173.85
Factura        ,16101,13.11.2023 00:00:00,PHONUS SRL,814.56,684.5,0,130.06
Factura        ,21275,13.11.2023 00:00:00,PRINTHEAD SRL,2885.46,2424.67,0,460.79
Factura        ,349,14.11.2023 00:00:00,PRINT DEL SRL,2803.59,2355,0,448.59
Factura        ,51133,14.11.2023 00:00:00,CONCRET CONSULT SRL,1769.64,1487.08,0,282.56
Factura        ,72320683,14.11.2023 00:00:00,EUROPAPIER ROMANIA SRL,8758.4,7360,0,1398.4
Factura        ,9793,14.11.2023 00:00:00,KOLOS GROUP SRL,1664.12,1398.42,0,265.7
Factura        ,355,17.11.2023 00:00:00,PRINT DEL SRL,2803.59,2355,0,448.59
Factura        ,7044830,17.11.2023 00:00:00,LECOM BIROTICA ARDEAL SRL,892.12,749.65,0,142.47
Factura        ,72321068,17.11.2023 00:00:00,EUROPAPIER ROMANIA SRL,368.88,309.98,0,58.9
Factura        ,9807,17.11.2023 00:00:00,KOLOS GROUP SRL,1664.12,1398.42,0,265.7
Factura        ,8040374,20.11.2023 00:00:00,LECOM BIROTICA ARDEAL SRL,295.52,248.34,0,47.18
Factura        ,7143178,21.11.2023 00:00:00,DACORA PRINT SRL,5839.04,4906.75,0,932.29
Factura        ,359,23.11.2023 00:00:00,PRINT DEL SRL,2803.59,2355,0,448.59
Factura        ,72321576,23.11.2023 00:00:00,EUROPAPIER ROMANIA SRL,2771.51,2329,0,442.51
Factura        ,11658,24.11.2023 00:00:00,ROYAL INTERCOM SRL,806.47,677.71,0,128.76
Factura        ,13909,24.11.2023 00:00:00,GROUPLYN IMPORT-EXPORT SRL,830.11,697.57,0,132.54
Factura        ,7044958,24.11.2023 00:00:00,LECOM BIROTICA ARDEAL SRL,1035.87,870.48,0,165.39
Factura        ,7044982,27.11.2023 00:00:00,LECOM BIROTICA ARDEAL SRL,592.14,497.6,0,94.54
Factura        ,73888,27.11.2023 00:00:00,TRAOLI SRL,416.98,350.4,0,66.58
Factura        ,361,28.11.2023 00:00:00,PRINT DEL SRL,3184.39,2675,0,509.39
Factura        ,72321996,28.11.2023 00:00:00,EUROPAPIER ROMANIA SRL,3728.27,3133,0,595.27
Factura        ,1158151,30.11.2023 00:00:00,LECOM BIROTICA ARDEAL SRL,548.16,460.64,0,87.52
Factura        ,21287,04.12.2023 00:00:00,PRINTHEAD SRL,4450.64,3739.98,0,710.66
Factura        ,72322368,05.12.2023 00:00:00,EUROPAPIER ROMANIA SRL,3153.48,2649.98,0,503.5
Factura        ,54561,06.12.2023 00:00:00,CONCRET CONSULT SRL,2098.83,1763.73,0,335.1
Factura        ,7045080,06.12.2023 00:00:00,LECOM BIROTICA ARDEAL SRL,235.62,198,0,37.62
Factura        ,1158761,07.12.2023 00:00:00,LECOM BIROTICA ARDEAL SRL,790.53,664.3,0,126.23
Factura        ,11679,07.12.2023 00:00:00,ROYAL INTERCOM SRL,121.37,101.99,0,19.38
Factura        ,11681,07.12.2023 00:00:00,ROYAL INTERCOM SRL,142.79,119.99,0,22.8
Factura        ,125668,07.12.2023 00:00:00,ANEMONA COM SRL,342.43,287.76,0,54.67
Factura        ,372,07.12.2023 00:00:00,PRINT DEL SRL,2803.59,2355,0,448.59
Factura        ,72322723,08.12.2023 00:00:00,EUROPAPIER ROMANIA SRL,2936.33,2467.5,0,468.83
Factura        ,9892,08.12.2023 00:00:00,KOLOS GROUP SRL,1331.3,1118.74,0,212.56
Factura        ,373,11.12.2023 00:00:00,PRINT DEL SRL,2803.59,2355,0,448.59
Factura        ,9910,12.12.2023 00:00:00,KOLOS GROUP SRL,2260.9,1899.9,0,361
Factura        ,11699,13.12.2023 00:00:00,ROYAL INTERCOM SRL,549.74,461.96,0,87.78
Factura        ,122448,13.12.2023 00:00:00,GREEN INDUSTRIES MANAGEMENT SRL,1751.73,1472.04,0,279.69
Factura        ,380,13.12.2023 00:00:00,PRINT DEL SRL,2803.59,2355,0,448.59
Factura        ,381,13.12.2023 00:00:00,PRINT DEL SRL,2803.59,2355,0,448.59
Factura externa,703895,13.12.2023 00:00:00,DARIMEX TRADING OOD,2283.08,2283.09,0,0
Factura        ,11703,14.12.2023 00:00:00,ROYAL INTERCOM SRL,1492.21,1253.95,0,238.26
Factura        ,383,14.12.2023 00:00:00,PRINT DEL SRL,2803.59,2355,0,448.59
Factura        ,7045199,14.12.2023 00:00:00,LECOM BIROTICA ARDEAL SRL,409.84,344.4,0,65.44
Factura        ,72323181,14.12.2023 00:00:00,EUROPAPIER ROMANIA SRL,9158.84,7696.5,0,1462.34
Factura        ,11704,15.12.2023 00:00:00,ROYAL INTERCOM SRL,2231.14,1874.89,0,356.25
Factura        ,7045267,18.12.2023 00:00:00,LECOM BIROTICA ARDEAL SRL,241.14,202.64,0,38.5
Factura        ,72323460,18.12.2023 00:00:00,EUROPAPIER ROMANIA SRL,4477.97,3763,0,714.97
Factura        ,2197361,19.12.2023 00:00:00,LECOM BIROTICA ARDEAL SRL,909.98,764.69,0,145.29
Factura        ,74410,19.12.2023 00:00:00,TRAOLI SRL,345.57,290.4,0,55.17
Factura        ,394,21.12.2023 00:00:00,PRINT DEL SRL,2803.59,2355,0,448.59
Factura        ,72323782,21.12.2023 00:00:00,EUROPAPIER ROMANIA SRL,1006.74,846,0,160.74
Factura        ,193,04.01.2024 00:00:00,CONCRET CONSULT SRL,2348.91,1973.88,0,375.03
Factura        ,483,08.01.2024 00:00:00,CONCRET CONSULT SRL,911.37,765.84,0,145.53
Factura        ,7100289666,08.01.2024 00:00:00,EUROPAPIER ROMANIA SRL,1249.5,1050,0,199.5
Factura        ,9965,08.01.2024 00:00:00,KOLOS GROUP SRL,832.06,699.21,0,132.85
Factura        ,16319,09.01.2024 00:00:00,PHONUS SRL,1999.2,1680,0,319.2
Factura        ,7100289799,10.01.2024 00:00:00,EUROPAPIER ROMANIA SRL,6491.45,5455,0,1036.45
Factura        ,1160315,11.01.2024 00:00:00,LECOM BIROTICA ARDEAL SRL,297.92,250.35,0,47.57
Factura        ,400,12.01.2024 00:00:00,PRINT DEL SRL,3555.72,2988,0,567.72
Factura        ,7045504,12.01.2024 00:00:00,LECOM BIROTICA ARDEAL SRL,1099.47,923.9,0,175.57
Factura        ,1868,16.01.2024 00:00:00,CONCRET CONSULT SRL,1093.73,919.1,0,174.63
Factura        ,2199037,16.01.2024 00:00:00,LECOM BIROTICA ARDEAL SRL,609.19,511.9,0,97.29
Factura        ,402,16.01.2024 00:00:00,PRINT DEL SRL,3555.72,2988,0,567.72
Factura        ,403,16.01.2024 00:00:00,PRINT DEL SRL,3555.72,2988,0,567.72
Factura        ,7100290217,16.01.2024 00:00:00,EUROPAPIER ROMANIA SRL,3915.1,3290,0,625.1
Factura        ,2199058,17.01.2024 00:00:00,LECOM BIROTICA ARDEAL SRL,295.43,248.26,0,47.17
Factura        ,408,18.01.2024 00:00:00,PRINT DEL SRL,2879.8,2420,0,459.8
Factura        ,409,18.01.2024 00:00:00,PRINT DEL SRL,2879.8,2420,0,459.8
Factura externa,703919,18.01.2024 00:00:00,DARIMEX TRADING OOD,3044.62,3044.63,0,0
Factura        ,1161168,19.01.2024 00:00:00,LECOM BIROTICA ARDEAL SRL,452.39,380.16,0,72.23
Factura        ,2691,19.01.2024 00:00:00,CONCRET CONSULT SRL,565.6,475.3,0,90.3
Factura        ,7045643,19.01.2024 00:00:00,LECOM BIROTICA ARDEAL SRL,1651.19,1387.53,0,263.66
Factura        ,2199648,23.01.2024 00:00:00,LECOM BIROTICA ARDEAL SRL,270.2,227.06,0,43.14
Factura        ,420,25.01.2024 00:00:00,PRINT DEL SRL,3455.76,2904,0,551.76
Factura        ,7100290825,25.01.2024 00:00:00,EUROPAPIER ROMANIA SRL,2011.7,1690.5,0,321.2
Factura        ,3838,29.01.2024 00:00:00,CONCRET CONSULT SRL,3649.38,3065.97,0,583.41
Factura        ,428,30.01.2024 00:00:00,PRINT DEL SRL,2879.8,2420,0,459.8
Factura        ,429,30.01.2024 00:00:00,PRINT DEL SRL,2879.8,2420,0,459.8
Factura        ,7045832,31.01.2024 00:00:00,LECOM BIROTICA ARDEAL SRL,813.39,683.52,0,129.87
Factura        ,14059,06.02.2024 00:00:00,GROUPLYN IMPORT-EXPORT SRL,652.88,548.64,0,104.24
Factura        ,7045971,06.02.2024 00:00:00,LECOM BIROTICA ARDEAL SRL,1425.81,1192.84,0,232.97
Factura        ,7100291571,06.02.2024 00:00:00,EUROPAPIER ROMANIA SRL,3920.46,3294.5,0,625.96
Factura        ,441,07.02.2024 00:00:00,PRINT DEL SRL,2970.19,2495,0,475.19
Factura        ,7100291825,08.02.2024 00:00:00,EUROPAPIER ROMANIA SRL,1249.5,1050,0,199.5
Factura        ,10077,09.02.2024 00:00:00,KOLOS GROUP SRL,1664.12,1398.42,0,265.7
Factura        ,11776,09.02.2024 00:00:00,ROYAL INTERCOM SRL,1640.86,1378.84,0,262.02
Factura        ,11777,09.02.2024 00:00:00,ROYAL INTERCOM SRL,4636.82,3896.38,0,740.44
Factura        ,6267,12.02.2024 00:00:00,CONCRET CONSULT SRL,1866.66,1568.62,0,298.04
Factura        ,30219,13.02.2024 00:00:00,KOSYB GROUP S.R.L.,431.98,363,0,68.98
Factura        ,10090,14.02.2024 00:00:00,KOLOS GROUP SRL,3014.87,2533.5,0,481.37
Factura        ,1938,14.02.2024 00:00:00,POL INVEST SRL,1082.9,910,0,172.9
Factura        ,449,14.02.2024 00:00:00,PRINT DEL SRL,4446.36,3735,0,711.36
Factura        ,7046106,14.02.2024 00:00:00,LECOM BIROTICA ARDEAL SRL,210.2,176.64,0,33.56
Factura        ,1163161,15.02.2024 00:00:00,LECOM BIROTICA ARDEAL SRL,551.07,463.08,0,87.99
Factura        ,2201785,15.02.2024 00:00:00,LECOM BIROTICA ARDEAL SRL,350.91,294.88,0,56.03
Factura        ,451,15.02.2024 00:00:00,PRINT DEL SRL,4446.36,3735,0,711.36
Factura        ,6888,15.02.2024 00:00:00,CONCRET CONSULT SRL,816.5,686.13,0,130.37
Factura        ,7100292286,15.02.2024 00:00:00,EUROPAPIER ROMANIA SRL,1005.85,845.25,0,160.6
Factura        ,454,16.02.2024 00:00:00,PRINT DEL SRL,4455.29,3742.5,0,712.79
Factura        ,7100292713,21.02.2024 00:00:00,EUROPAPIER ROMANIA SRL,4510.7,3790.5,0,720.2
Factura        ,458,22.02.2024 00:00:00,PRINT DEL SRL,4455.29,3742.5,0,712.79
Factura        ,8042,23.02.2024 00:00:00,CONCRET CONSULT SRL,2551.42,2144.05,0,407.37
Factura        ,7100293296,28.02.2024 00:00:00,EUROPAPIER ROMANIA SRL,2011.7,1690.5,0,321.2
Factura        ,7100293303,28.02.2024 00:00:00,EUROPAPIER ROMANIA SRL,4947.72,4157.75,0,789.97
Factura        ,8687,28.02.2024 00:00:00,CONCRET CONSULT SRL,3141.53,2639.93,0,501.6
Factura        ,14120,01.03.2024 00:00:00,GROUPLYN IMPORT-EXPORT SRL,660.45,555,0,105.45
Factura        ,10159,04.03.2024 00:00:00,KOLOS GROUP SRL,1616.15,1358.11,0,258.04
Factura        ,475,04.03.2024 00:00:00,PRINT DEL SRL,4444.65,3735,0,709.65
Factura        ,7100293643,05.03.2024 00:00:00,EUROPAPIER ROMANIA SRL,4238.48,3561.75,0,676.73
Factura        ,9758,06.03.2024 00:00:00,CONCRET CONSULT SRL,1246.9,1047.82,0,199.08
Factura        ,10368,11.03.2024 00:00:00,CONCRET CONSULT SRL,630.42,529.76,0,100.66
Factura        ,482,11.03.2024 00:00:00,PRINT DEL SRL,2964.24,2490,0,474.24
Factura        ,7046584,11.03.2024 00:00:00,LECOM BIROTICA ARDEAL SRL,587.05,493.3,0,93.75
Factura        ,7145961,11.03.2024 00:00:00,DACORA PRINT SRL,4669.55,3924,0,745.55
Factura        ,1164906,12.03.2024 00:00:00,LECOM BIROTICA ARDEAL SRL,709,595.8,0,113.2
Factura        ,487,13.03.2024 00:00:00,PRINT DEL SRL,2963.1,2490,0,473.1
Factura        ,7100294352,13.03.2024 00:00:00,EUROPAPIER ROMANIA SRL,5479.06,4604.25,0,874.81
Factura        ,1165101,14.03.2024 00:00:00,LECOM BIROTICA ARDEAL SRL,605.17,508.55,0,96.62
Factura externa,703962,14.03.2024 00:00:00,DARIMEX TRADING OOD,4955.54,4955.56,0,0
Factura        ,7046653,14.03.2024 00:00:00,LECOM BIROTICA ARDEAL SRL,527.65,443.4,0,84.25
Factura        ,11913,20.03.2024 00:00:00,CONCRET CONSULT SRL,2569.51,2159.25,0,410.26
Factura        ,127407,20.03.2024 00:00:00,ANEMONA COM SRL,770.55,647.52,0,123.03
Factura        ,2204761,20.03.2024 00:00:00,LECOM BIROTICA ARDEAL SRL,374.37,314.6,0,59.77
Factura        ,493,20.03.2024 00:00:00,PRINT DEL SRL,2963.1,2490,0,473.1
Factura        ,494,20.03.2024 00:00:00,PRINT DEL SRL,2963.1,2490,0,473.1
Factura        ,7046773,21.03.2024 00:00:00,LECOM BIROTICA ARDEAL SRL,896.86,753.66,0,143.2
Factura        ,7100295121,22.03.2024 00:00:00,EUROPAPIER ROMANIA SRL,2011.7,1690.5,0,321.2
Factura        ,11,28.03.2024 00:00:00,BUSINESS PRINT S.R.L.,2963.1,2490,0,473.1
Factura        ,16624,28.03.2024 00:00:00,PHONUS SRL,404.6,340,0,64.6
Factura        ,7100295542,28.03.2024 00:00:00,EUROPAPIER ROMANIA SRL,1606.5,1350,0,256.5
Factura        ,10250,29.03.2024 00:00:00,KOLOS GROUP SRL,1664.12,1398.42,0,265.7
Factura        ,10256,01.04.2024 00:00:00,KOLOS GROUP SRL,1963.5,1650,0,313.5
Factura        ,7100295766,01.04.2024 00:00:00,EUROPAPIER ROMANIA SRL,1868.3,1570,0,298.3
Factura        ,19,02.04.2024 00:00:00,BUSINESS PRINT S.R.L.,2963.1,2490,0,473.1
Factura        ,2205944,02.04.2024 00:00:00,LECOM BIROTICA ARDEAL SRL,295.36,248.2,0,47.16
Factura        ,7047010,02.04.2024 00:00:00,LECOM BIROTICA ARDEAL SRL,598,502.52,0,95.48
Factura        ,7100295895,02.04.2024 00:00:00,EUROPAPIER ROMANIA SRL,2011.7,1690.5,0,321.2
Factura        ,14442,04.04.2024 00:00:00,CONCRET CONSULT SRL,1641.07,1379.05,0,262.02
Factura        ,10276,05.04.2024 00:00:00,KOLOS GROUP SRL,1877.52,1577.75,0,299.77
Factura        ,23,05.04.2024 00:00:00,BUSINESS PRINT S.R.L.,2963.1,2490,0,473.1
Factura        ,1167036,09.04.2024 00:00:00,LECOM BIROTICA ARDEAL SRL,200.3,168.32,0,31.98
Factura        ,15211,09.04.2024 00:00:00,CONCRET CONSULT SRL,590.81,496.48,0,94.33
Factura        ,28,10.04.2024 00:00:00,BUSINESS PRINT S.R.L.,3082.1,2590,0,492.1
Factura        ,7047169,10.04.2024 00:00:00,LECOM BIROTICA ARDEAL SRL,193.38,162.5,0,30.88
Factura        ,7100296529,10.04.2024 00:00:00,EUROPAPIER ROMANIA SRL,3232.64,2716.5,0,516.14
Factura        ,7047252,12.04.2024 00:00:00,LECOM BIROTICA ARDEAL SRL,1246.76,1047.7,0,199.06
Factura        ,34,16.04.2024 00:00:00,BUSINESS PRINT S.R.L.,3082.1,2590,0,492.1
Factura        ,7100297040,16.04.2024 00:00:00,EUROPAPIER ROMANIA SRL,3464.39,2911.25,0,553.14
Factura        ,2207481,18.04.2024 00:00:00,LECOM BIROTICA ARDEAL SRL,447.05,375.67,0,71.38
Factura        ,7047370,18.04.2024 00:00:00,LECOM BIROTICA ARDEAL SRL,1640.29,1382.64,0,257.65
Factura        ,38,19.04.2024 00:00:00,BUSINESS PRINT S.R.L.,3082.1,2590,0,492.1
Factura        ,7100297374,19.04.2024 00:00:00,EUROPAPIER ROMANIA SRL,2011.7,1690.5,0,321.2
Factura        ,39,22.04.2024 00:00:00,PRINT DEL SRL,3082.1,2590,0,492.1
Factura        ,7100297517,22.04.2024 00:00:00,EUROPAPIER ROMANIA SRL,1005.85,845.25,0,160.6
Factura        ,10344,23.04.2024 00:00:00,KOLOS GROUP SRL,2706.05,2273.99,0,432.06
